"Area","MTU","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|ES","26.09.2020 17:00 - 26.09.2020 18:00 (CET/CEST)","6126","0","11880"
"BZN|ES","26.09.2020 18:00 - 26.09.2020 19:00 (CET/CEST)","3833","0","12864"
"BZN|ES","26.09.2020 19:00 - 26.09.2020 20:00 (CET/CEST)","1487","0","13307"
"BZN|ES","26.09.2020 20:00 - 26.09.2020 21:00 (CET/CEST)","657","0","12392"
"BZN|ES","26.09.2020 21:00 - 26.09.2020 22:00 (CET/CEST)","571","0","12811"
"BZN|ES","26.09.2020 22:00 - 26.09.2020 23:00 (CET/CEST)","531","0","13305"
"BZN|ES","26.09.2020 23:00 - 27.09.2020 00:00 (CET/CEST)","411","0","13324"
"BZN|ES","27.09.2020 00:00 - 27.09.2020 01:00 (CET/CEST)","280","0","13870"
"BZN|ES","27.09.2020 01:00 - 27.09.2020 02:00 (CET/CEST)","167","0","13600"
"BZN|ES","27.09.2020 02:00 - 27.09.2020 03:00 (CET/CEST)","104","0","13052"
"BZN|ES","27.09.2020 03:00 - 27.09.2020 04:00 (CET/CEST)","84","0","12580"
"BZN|ES","27.09.2020 04:00 - 27.09.2020 05:00 (CET/CEST)","64","0","11473"
"BZN|ES","27.09.2020 05:00 - 27.09.2020 06:00 (CET/CEST)","52","0","10965"
"BZN|ES","27.09.2020 06:00 - 27.09.2020 07:00 (CET/CEST)","50","0","10207"
"BZN|ES","27.09.2020 07:00 - 27.09.2020 08:00 (CET/CEST)","51","0","9923"
"BZN|ES","27.09.2020 08:00 - 27.09.2020 09:00 (CET/CEST)","420","0","9227"
"BZN|ES","27.09.2020 09:00 - 27.09.2020 10:00 (CET/CEST)","2614","0","8914"
"BZN|ES","27.09.2020 10:00 - 27.09.2020 11:00 (CET/CEST)","5492","0","9135"
"BZN|ES","27.09.2020 11:00 - 27.09.2020 12:00 (CET/CEST)","7362","0","9143"
"BZN|ES","27.09.2020 12:00 - 27.09.2020 13:00 (CET/CEST)","7832","0","8394"
"BZN|ES","27.09.2020 13:00 - 27.09.2020 14:00 (CET/CEST)","8104","0","7672"
"BZN|ES","27.09.2020 14:00 - 27.09.2020 15:00 (CET/CEST)","8151","0","7362"
"BZN|ES","27.09.2020 15:00 - 27.09.2020 16:00 (CET/CEST)","8194","0","7275"
"BZN|ES","27.09.2020 16:00 - 27.09.2020 17:00 (CET/CEST)","8054","0","7319"
"BZN|ES","27.09.2020 17:00 - 27.09.2020 18:00 (CET/CEST)","7209","0","7602"
"BZN|ES","27.09.2020 18:00 - 27.09.2020 19:00 (CET/CEST)","5137","0","7606"
"BZN|ES","27.09.2020 19:00 - 27.09.2020 20:00 (CET/CEST)","2006","0","7167"
"BZN|ES","27.09.2020 20:00 - 27.09.2020 21:00 (CET/CEST)","748","0","7271"
"BZN|ES","27.09.2020 21:00 - 27.09.2020 22:00 (CET/CEST)","587","0","7631"
"BZN|ES","27.09.2020 22:00 - 27.09.2020 23:00 (CET/CEST)","485","0","7304"
"BZN|ES","27.09.2020 23:00 - 28.09.2020 00:00 (CET/CEST)","418","0","7149"
"BZN|ES","28.09.2020 00:00 - 28.09.2020 01:00 (CET/CEST)","243","0","6849"
"BZN|ES","28.09.2020 01:00 - 28.09.2020 02:00 (CET/CEST)","121","0","6463"
"BZN|ES","28.09.2020 02:00 - 28.09.2020 03:00 (CET/CEST)","64","0","6579"
"BZN|ES","28.09.2020 03:00 - 28.09.2020 04:00 (CET/CEST)","60","0","6764"
"BZN|ES","28.09.2020 04:00 - 28.09.2020 05:00 (CET/CEST)","31","0","6920"
"BZN|ES","28.09.2020 05:00 - 28.09.2020 06:00 (CET/CEST)","31","0","6959"
"BZN|ES","28.09.2020 06:00 - 28.09.2020 07:00 (CET/CEST)","29","0","7063"
"BZN|ES","28.09.2020 07:00 - 28.09.2020 08:00 (CET/CEST)","29","0","7181"
"BZN|ES","28.09.2020 08:00 - 28.09.2020 09:00 (CET/CEST)","474","0","6744"
"BZN|ES","28.09.2020 09:00 - 28.09.2020 10:00 (CET/CEST)","3100","0","6005"
"BZN|ES","28.09.2020 10:00 - 28.09.2020 11:00 (CET/CEST)","6362","0","5355"
"BZN|ES","28.09.2020 11:00 - 28.09.2020 12:00 (CET/CEST)","8127","0","4780"
"BZN|ES","28.09.2020 12:00 - 28.09.2020 13:00 (CET/CEST)","8603","0","4450"
"BZN|ES","28.09.2020 13:00 - 28.09.2020 14:00 (CET/CEST)","8827","0","4185"
"BZN|ES","28.09.2020 14:00 - 28.09.2020 15:00 (CET/CEST)","8854","0","3999"
"BZN|ES","28.09.2020 15:00 - 28.09.2020 16:00 (CET/CEST)","8726","0","3890"
"BZN|ES","28.09.2020 16:00 - 28.09.2020 17:00 (CET/CEST)","8087","0","3776"
"BZN|ES","28.09.2020 17:00 - 28.09.2020 18:00 (CET/CEST)","6910","0","3649"
"BZN|ES","28.09.2020 18:00 - 28.09.2020 19:00 (CET/CEST)","4233","0","3635"
"BZN|ES","28.09.2020 19:00 - 28.09.2020 20:00 (CET/CEST)","1306","0","3603"
"BZN|ES","28.09.2020 20:00 - 28.09.2020 21:00 (CET/CEST)","600","0","3824"
"BZN|ES","28.09.2020 21:00 - 28.09.2020 22:00 (CET/CEST)","530","0","4012"
"BZN|ES","28.09.2020 22:00 - 28.09.2020 23:00 (CET/CEST)","496","0","4094"
"BZN|ES","28.09.2020 23:00 - 29.09.2020 00:00 (CET/CEST)","412","0","3933"
"BZN|ES","29.09.2020 00:00 - 29.09.2020 01:00 (CET/CEST)","286","0","3785"
"BZN|ES","29.09.2020 01:00 - 29.09.2020 02:00 (CET/CEST)","152","0","3605"
"BZN|ES","29.09.2020 02:00 - 29.09.2020 03:00 (CET/CEST)","128","0","3490"
"BZN|ES","29.09.2020 03:00 - 29.09.2020 04:00 (CET/CEST)","77","0","3340"
"BZN|ES","29.09.2020 04:00 - 29.09.2020 05:00 (CET/CEST)","59","0","3340"
"BZN|ES","29.09.2020 05:00 - 29.09.2020 06:00 (CET/CEST)","66","0","3011"
"BZN|ES","29.09.2020 06:00 - 29.09.2020 07:00 (CET/CEST)","63","0","2734"
"BZN|ES","29.09.2020 07:00 - 29.09.2020 08:00 (CET/CEST)","63","0","2543"
"BZN|ES","29.09.2020 08:00 - 29.09.2020 09:00 (CET/CEST)","354","0","2344"
"BZN|ES","29.09.2020 09:00 - 29.09.2020 10:00 (CET/CEST)","2479","0","2118"
"BZN|ES","29.09.2020 10:00 - 29.09.2020 11:00 (CET/CEST)","5800","0","1933"
"BZN|ES","29.09.2020 11:00 - 29.09.2020 12:00 (CET/CEST)","7960","0","1840"
"BZN|ES","29.09.2020 12:00 - 29.09.2020 13:00 (CET/CEST)","8590","0","1824"
"BZN|ES","29.09.2020 13:00 - 29.09.2020 14:00 (CET/CEST)","8725","0","1677"
"BZN|ES","29.09.2020 14:00 - 29.09.2020 15:00 (CET/CEST)","8715","0","1571"
"BZN|ES","29.09.2020 15:00 - 29.09.2020 16:00 (CET/CEST)","8547","0","1534"
"BZN|ES","29.09.2020 16:00 - 29.09.2020 17:00 (CET/CEST)","8083","0","1500"
"BZN|ES","29.09.2020 17:00 - 29.09.2020 18:00 (CET/CEST)","7057","0","1527"
"BZN|ES","29.09.2020 18:00 - 29.09.2020 19:00 (CET/CEST)","4649","0","1581"
"BZN|ES","29.09.2020 19:00 - 29.09.2020 20:00 (CET/CEST)","1639","0","1603"
"BZN|ES","29.09.2020 20:00 - 29.09.2020 21:00 (CET/CEST)","706","0","1697"
"BZN|ES","29.09.2020 21:00 - 29.09.2020 22:00 (CET/CEST)","612","0","1572"
"BZN|ES","29.09.2020 22:00 - 29.09.2020 23:00 (CET/CEST)","594","0","1407"
"BZN|ES","29.09.2020 23:00 - 30.09.2020 00:00 (CET/CEST)","539","0","1376"
"BZN|ES","30.09.2020 00:00 - 30.09.2020 01:00 (CET/CEST)","328","0","1256"
"BZN|ES","30.09.2020 01:00 - 30.09.2020 02:00 (CET/CEST)","200","0","1038"
"BZN|ES","30.09.2020 02:00 - 30.09.2020 03:00 (CET/CEST)","146","0","924"
"BZN|ES","30.09.2020 03:00 - 30.09.2020 04:00 (CET/CEST)","103","0","802"
"BZN|ES","30.09.2020 04:00 - 30.09.2020 05:00 (CET/CEST)","101","0","686"
"BZN|ES","30.09.2020 05:00 - 30.09.2020 06:00 (CET/CEST)","68","0","752"
"BZN|ES","30.09.2020 06:00 - 30.09.2020 07:00 (CET/CEST)","67","0","772"
"BZN|ES","30.09.2020 07:00 - 30.09.2020 08:00 (CET/CEST)","66","0","920"
"BZN|ES","30.09.2020 08:00 - 30.09.2020 09:00 (CET/CEST)","397","0","1024"
"BZN|ES","30.09.2020 09:00 - 30.09.2020 10:00 (CET/CEST)","2401","0","932"
"BZN|ES","30.09.2020 10:00 - 30.09.2020 11:00 (CET/CEST)","4766","0","642"
"BZN|ES","30.09.2020 11:00 - 30.09.2020 12:00 (CET/CEST)","6276","0","759"
"BZN|ES","30.09.2020 12:00 - 30.09.2020 13:00 (CET/CEST)","6578","0","1207"
"BZN|ES","30.09.2020 13:00 - 30.09.2020 14:00 (CET/CEST)","6491","0","1897"
"BZN|ES","30.09.2020 14:00 - 30.09.2020 15:00 (CET/CEST)","6109","0","2662"
"BZN|ES","30.09.2020 15:00 - 30.09.2020 16:00 (CET/CEST)","5638","0","3248"
"BZN|ES","30.09.2020 16:00 - 30.09.2020 17:00 (CET/CEST)","5028","0","3814"
"BZN|ES","30.09.2020 17:00 - 30.09.2020 18:00 (CET/CEST)","4160","0","4368"
"BZN|ES","30.09.2020 18:00 - 30.09.2020 19:00 (CET/CEST)","2489","0","4760"
"BZN|ES","30.09.2020 19:00 - 30.09.2020 20:00 (CET/CEST)","630","0","4876"
"BZN|ES","30.09.2020 20:00 - 30.09.2020 21:00 (CET/CEST)","108","0","5395"
"BZN|ES","30.09.2020 21:00 - 30.09.2020 22:00 (CET/CEST)","29","0","6047"
"BZN|ES","30.09.2020 22:00 - 30.09.2020 23:00 (CET/CEST)","21","0","6617"
"BZN|ES","30.09.2020 23:00 - 01.10.2020 00:00 (CET/CEST)","21","0","6636"
"BZN|ES","01.10.2020 00:00 - 01.10.2020 01:00 (CET/CEST)","22","0","6783"
"BZN|ES","01.10.2020 01:00 - 01.10.2020 02:00 (CET/CEST)","22","0","7132"
"BZN|ES","01.10.2020 02:00 - 01.10.2020 03:00 (CET/CEST)","23","0","7343"
"BZN|ES","01.10.2020 03:00 - 01.10.2020 04:00 (CET/CEST)","24","0","7475"
"BZN|ES","01.10.2020 04:00 - 01.10.2020 05:00 (CET/CEST)","24","0","7245"
"BZN|ES","01.10.2020 05:00 - 01.10.2020 06:00 (CET/CEST)","24","0","6688"
"BZN|ES","01.10.2020 06:00 - 01.10.2020 07:00 (CET/CEST)","23","0","6144"
"BZN|ES","01.10.2020 07:00 - 01.10.2020 08:00 (CET/CEST)","31","0","5789"
"BZN|ES","01.10.2020 08:00 - 01.10.2020 09:00 (CET/CEST)","272","0","5353"
"BZN|ES","01.10.2020 09:00 - 01.10.2020 10:00 (CET/CEST)","2070","0","4908"
"BZN|ES","01.10.2020 10:00 - 01.10.2020 11:00 (CET/CEST)","4241","0","4768"
"BZN|ES","01.10.2020 11:00 - 01.10.2020 12:00 (CET/CEST)","6104","0","5677"
"BZN|ES","01.10.2020 12:00 - 01.10.2020 13:00 (CET/CEST)","7273","0","6330"
"BZN|ES","01.10.2020 13:00 - 01.10.2020 14:00 (CET/CEST)","7610","0","7262"
"BZN|ES","01.10.2020 14:00 - 01.10.2020 15:00 (CET/CEST)","7665","0","8415"
"BZN|ES","01.10.2020 15:00 - 01.10.2020 16:00 (CET/CEST)","7248","0","9556"
"BZN|ES","01.10.2020 16:00 - 01.10.2020 17:00 (CET/CEST)","6210","0","10218"
"BZN|ES","01.10.2020 17:00 - 01.10.2020 18:00 (CET/CEST)","5170","0","10855"
"BZN|ES","01.10.2020 18:00 - 01.10.2020 19:00 (CET/CEST)","3255","0","11227"
"BZN|ES","01.10.2020 19:00 - 01.10.2020 20:00 (CET/CEST)","1081","0","10879"
"BZN|ES","01.10.2020 20:00 - 01.10.2020 21:00 (CET/CEST)","318","0","11168"
"BZN|ES","01.10.2020 21:00 - 01.10.2020 22:00 (CET/CEST)","190","0","11798"
"BZN|ES","01.10.2020 22:00 - 01.10.2020 23:00 (CET/CEST)","152","0","12592"
"BZN|ES","01.10.2020 23:00 - 02.10.2020 00:00 (CET/CEST)","122","0","12977"
"BZN|ES","02.10.2020 00:00 - 02.10.2020 01:00 (CET/CEST)","65","0","12962"
"BZN|ES","02.10.2020 01:00 - 02.10.2020 02:00 (CET/CEST)","92","0","13384"
"BZN|ES","02.10.2020 02:00 - 02.10.2020 03:00 (CET/CEST)","101","0","13764"
"BZN|ES","02.10.2020 03:00 - 02.10.2020 04:00 (CET/CEST)","106","0","14004"
"BZN|ES","02.10.2020 04:00 - 02.10.2020 05:00 (CET/CEST)","109","0","14704"
"BZN|ES","02.10.2020 05:00 - 02.10.2020 06:00 (CET/CEST)","109","0","15058"
"BZN|ES","02.10.2020 06:00 - 02.10.2020 07:00 (CET/CEST)","105","0","14620"
"BZN|ES","02.10.2020 07:00 - 02.10.2020 08:00 (CET/CEST)","76","0","14542"
"BZN|ES","02.10.2020 08:00 - 02.10.2020 09:00 (CET/CEST)","83","0","14931"
"BZN|ES","02.10.2020 09:00 - 02.10.2020 10:00 (CET/CEST)","382","0","14777"
"BZN|ES","02.10.2020 10:00 - 02.10.2020 11:00 (CET/CEST)","917","0","14953"
"BZN|ES","02.10.2020 11:00 - 02.10.2020 12:00 (CET/CEST)","1560","0","15810"
"BZN|ES","02.10.2020 12:00 - 02.10.2020 13:00 (CET/CEST)","2034","0","15958"
"BZN|ES","02.10.2020 13:00 - 02.10.2020 14:00 (CET/CEST)","2616","0","14796"
"BZN|ES","02.10.2020 14:00 - 02.10.2020 15:00 (CET/CEST)","3010","0","15073"
"BZN|ES","02.10.2020 15:00 - 02.10.2020 16:00 (CET/CEST)","2895","0","15343"
"BZN|ES","02.10.2020 16:00 - 02.10.2020 17:00 (CET/CEST)","2959","0","16034"
"BZN|ES","02.10.2020 17:00 - 02.10.2020 18:00 (CET/CEST)","2465","0","16211"
"BZN|ES","02.10.2020 18:00 - 02.10.2020 19:00 (CET/CEST)","1721","0","15786"
"BZN|ES","02.10.2020 19:00 - 02.10.2020 20:00 (CET/CEST)","478","0","15143"
"BZN|ES","02.10.2020 20:00 - 02.10.2020 21:00 (CET/CEST)","49","0","14851"
"BZN|ES","02.10.2020 21:00 - 02.10.2020 22:00 (CET/CEST)","26","0","14260"
"BZN|ES","02.10.2020 22:00 - 02.10.2020 23:00 (CET/CEST)","26","0","14208"
"BZN|ES","02.10.2020 23:00 - 03.10.2020 00:00 (CET/CEST)","26","0","14440"
"BZN|ES","03.10.2020 00:00 - 03.10.2020 01:00 (CET/CEST)","27","0","15328"
"BZN|ES","03.10.2020 01:00 - 03.10.2020 02:00 (CET/CEST)","26","0","15343"
"BZN|ES","03.10.2020 02:00 - 03.10.2020 03:00 (CET/CEST)","26","0","15013"
"BZN|ES","03.10.2020 03:00 - 03.10.2020 04:00 (CET/CEST)","26","0","14830"
"BZN|ES","03.10.2020 04:00 - 03.10.2020 05:00 (CET/CEST)","24","0","14456"
"BZN|ES","03.10.2020 05:00 - 03.10.2020 06:00 (CET/CEST)","21","0","14483"
"BZN|ES","03.10.2020 06:00 - 03.10.2020 07:00 (CET/CEST)","34","0","13760"
"BZN|ES","03.10.2020 07:00 - 03.10.2020 08:00 (CET/CEST)","33","0","13134"
"BZN|ES","03.10.2020 08:00 - 03.10.2020 09:00 (CET/CEST)","283","0","12883"
"BZN|ES","03.10.2020 09:00 - 03.10.2020 10:00 (CET/CEST)","2256","0","12393"
"BZN|ES","03.10.2020 10:00 - 03.10.2020 11:00 (CET/CEST)","4692","0","12181"
"BZN|ES","03.10.2020 11:00 - 03.10.2020 12:00 (CET/CEST)","6693","0","12784"
"BZN|ES","03.10.2020 12:00 - 03.10.2020 13:00 (CET/CEST)","7987","0","12764"
"BZN|ES","03.10.2020 13:00 - 03.10.2020 14:00 (CET/CEST)","8356","0","12965"
"BZN|ES","03.10.2020 14:00 - 03.10.2020 15:00 (CET/CEST)","8197","0","13115"
"BZN|ES","03.10.2020 15:00 - 03.10.2020 16:00 (CET/CEST)","7728","0","13049"
"BZN|ES","03.10.2020 16:00 - 03.10.2020 17:00 (CET/CEST)","7253","0","12793"
"BZN|ES","03.10.2020 17:00 - 03.10.2020 18:00 (CET/CEST)","6303","0","12853"
"BZN|ES","03.10.2020 18:00 - 03.10.2020 19:00 (CET/CEST)","4153","0","12198"
"BZN|ES","03.10.2020 19:00 - 03.10.2020 20:00 (CET/CEST)","1356","0","11684"
"BZN|ES","03.10.2020 20:00 - 03.10.2020 21:00 (CET/CEST)","628","0","10367"
"BZN|ES","03.10.2020 21:00 - 03.10.2020 22:00 (CET/CEST)","513","0","9739"
"BZN|ES","03.10.2020 22:00 - 03.10.2020 23:00 (CET/CEST)","464","0","9520"
"BZN|ES","03.10.2020 23:00 - 04.10.2020 00:00 (CET/CEST)","340","0","9497"
"BZN|ES","04.10.2020 00:00 - 04.10.2020 01:00 (CET/CEST)","259","0","10127"
"BZN|ES","04.10.2020 01:00 - 04.10.2020 02:00 (CET/CEST)","214","0","10368"
"BZN|ES","04.10.2020 02:00 - 04.10.2020 03:00 (CET/CEST)","173","0","10489"
"BZN|ES","04.10.2020 03:00 - 04.10.2020 04:00 (CET/CEST)","85","0","10115"
"BZN|ES","04.10.2020 04:00 - 04.10.2020 05:00 (CET/CEST)","34","0","9659"
"BZN|ES","04.10.2020 05:00 - 04.10.2020 06:00 (CET/CEST)","25","0","9348"
"BZN|ES","04.10.2020 06:00 - 04.10.2020 07:00 (CET/CEST)","24","0","10213"
"BZN|ES","04.10.2020 07:00 - 04.10.2020 08:00 (CET/CEST)","33","0","11059"
"BZN|ES","04.10.2020 08:00 - 04.10.2020 09:00 (CET/CEST)","315","0","11160"
"BZN|ES","04.10.2020 09:00 - 04.10.2020 10:00 (CET/CEST)","2287","0","11156"
"BZN|ES","04.10.2020 10:00 - 04.10.2020 11:00 (CET/CEST)","4423","0","11222"
"BZN|ES","04.10.2020 11:00 - 04.10.2020 12:00 (CET/CEST)","5582","0","11614"
"BZN|ES","04.10.2020 12:00 - 04.10.2020 13:00 (CET/CEST)","5855","0","11600"
"BZN|ES","04.10.2020 13:00 - 04.10.2020 14:00 (CET/CEST)","5822","0","11367"
"BZN|ES","04.10.2020 14:00 - 04.10.2020 15:00 (CET/CEST)","5440","0","10451"
"BZN|ES","04.10.2020 15:00 - 04.10.2020 16:00 (CET/CEST)","5166","0","11320"
"BZN|ES","04.10.2020 16:00 - 04.10.2020 17:00 (CET/CEST)","4760","0","12769"
"BZN|ES","04.10.2020 17:00 - 04.10.2020 18:00 (CET/CEST)","4276","0","12693"
"BZN|ES","04.10.2020 18:00 - 04.10.2020 19:00 (CET/CEST)","2931","0","12392"
"BZN|ES","04.10.2020 19:00 - 04.10.2020 20:00 (CET/CEST)","945","0","11248"
"BZN|ES","04.10.2020 20:00 - 04.10.2020 21:00 (CET/CEST)","340","0","10144"
"BZN|ES","04.10.2020 21:00 - 04.10.2020 22:00 (CET/CEST)","263","0","9690"
"BZN|ES","04.10.2020 22:00 - 04.10.2020 23:00 (CET/CEST)","227","0","9381"
"BZN|ES","04.10.2020 23:00 - 05.10.2020 00:00 (CET/CEST)","171","0","8615"
"BZN|ES","05.10.2020 00:00 - 05.10.2020 01:00 (CET/CEST)","113","0","7925"
"BZN|ES","05.10.2020 01:00 - 05.10.2020 02:00 (CET/CEST)","77","0","7743"
"BZN|ES","05.10.2020 02:00 - 05.10.2020 03:00 (CET/CEST)","54","0","7377"
"BZN|ES","05.10.2020 03:00 - 05.10.2020 04:00 (CET/CEST)","20","0","7262"
"BZN|ES","05.10.2020 04:00 - 05.10.2020 05:00 (CET/CEST)","20","0","7231"
"BZN|ES","05.10.2020 05:00 - 05.10.2020 06:00 (CET/CEST)","20","0","7302"
"BZN|ES","05.10.2020 06:00 - 05.10.2020 07:00 (CET/CEST)","19","0","7480"
"BZN|ES","05.10.2020 07:00 - 05.10.2020 08:00 (CET/CEST)","28","0","7337"
"BZN|ES","05.10.2020 08:00 - 05.10.2020 09:00 (CET/CEST)","282","0","7383"
"BZN|ES","05.10.2020 09:00 - 05.10.2020 10:00 (CET/CEST)","2557","0","6264"
"BZN|ES","05.10.2020 10:00 - 05.10.2020 11:00 (CET/CEST)","5287","0","5688"
"BZN|ES","05.10.2020 11:00 - 05.10.2020 12:00 (CET/CEST)","7080","0","5915"
"BZN|ES","05.10.2020 12:00 - 05.10.2020 13:00 (CET/CEST)","7747","0","6388"
"BZN|ES","05.10.2020 13:00 - 05.10.2020 14:00 (CET/CEST)","7983","0","6780"
"BZN|ES","05.10.2020 14:00 - 05.10.2020 15:00 (CET/CEST)","7829","0","7521"
"BZN|ES","05.10.2020 15:00 - 05.10.2020 16:00 (CET/CEST)","7662","0","8513"
"BZN|ES","05.10.2020 16:00 - 05.10.2020 17:00 (CET/CEST)","7314","0","8797"
"BZN|ES","05.10.2020 17:00 - 05.10.2020 18:00 (CET/CEST)","6585","0","8947"
"BZN|ES","05.10.2020 18:00 - 05.10.2020 19:00 (CET/CEST)","4395","0","8598"
"BZN|ES","05.10.2020 19:00 - 05.10.2020 20:00 (CET/CEST)","1373","0","7280"
"BZN|ES","05.10.2020 20:00 - 05.10.2020 21:00 (CET/CEST)","477","0","6677"
"BZN|ES","05.10.2020 21:00 - 05.10.2020 22:00 (CET/CEST)","275","0","6454"
"BZN|ES","05.10.2020 22:00 - 05.10.2020 23:00 (CET/CEST)","70","0","6339"
"BZN|ES","05.10.2020 23:00 - 06.10.2020 00:00 (CET/CEST)","34","0","6275"
"BZN|ES","06.10.2020 00:00 - 06.10.2020 01:00 (CET/CEST)","34","0","6327"
"BZN|ES","06.10.2020 01:00 - 06.10.2020 02:00 (CET/CEST)","34","0","6283"
"BZN|ES","06.10.2020 02:00 - 06.10.2020 03:00 (CET/CEST)","34","0","6491"
"BZN|ES","06.10.2020 03:00 - 06.10.2020 04:00 (CET/CEST)","34","0","6653"
"BZN|ES","06.10.2020 04:00 - 06.10.2020 05:00 (CET/CEST)","34","0","6524"
"BZN|ES","06.10.2020 05:00 - 06.10.2020 06:00 (CET/CEST)","34","0","6515"
"BZN|ES","06.10.2020 06:00 - 06.10.2020 07:00 (CET/CEST)","33","0","6392"
"BZN|ES","06.10.2020 07:00 - 06.10.2020 08:00 (CET/CEST)","42","0","6583"
"BZN|ES","06.10.2020 08:00 - 06.10.2020 09:00 (CET/CEST)","268","0","6905"
"BZN|ES","06.10.2020 09:00 - 06.10.2020 10:00 (CET/CEST)","2240","0","6714"
"BZN|ES","06.10.2020 10:00 - 06.10.2020 11:00 (CET/CEST)","5019","0","6625"
"BZN|ES","06.10.2020 11:00 - 06.10.2020 12:00 (CET/CEST)","7043","0","6844"
"BZN|ES","06.10.2020 12:00 - 06.10.2020 13:00 (CET/CEST)","7857","0","7116"
"BZN|ES","06.10.2020 13:00 - 06.10.2020 14:00 (CET/CEST)","8155","0","7342"
"BZN|ES","06.10.2020 14:00 - 06.10.2020 15:00 (CET/CEST)","8120","0","7384"
"BZN|ES","06.10.2020 15:00 - 06.10.2020 16:00 (CET/CEST)","7783","0","7608"
"BZN|ES","06.10.2020 16:00 - 06.10.2020 17:00 (CET/CEST)","7474","0","7734"
"BZN|ES","06.10.2020 17:00 - 06.10.2020 18:00 (CET/CEST)","6289","0","7413"
"BZN|ES","06.10.2020 18:00 - 06.10.2020 19:00 (CET/CEST)","4146","0","6726"
"BZN|ES","06.10.2020 19:00 - 06.10.2020 20:00 (CET/CEST)","1413","0","6037"
"BZN|ES","06.10.2020 20:00 - 06.10.2020 21:00 (CET/CEST)","633","0","5445"
"BZN|ES","06.10.2020 21:00 - 06.10.2020 22:00 (CET/CEST)","508","0","5355"
"BZN|ES","06.10.2020 22:00 - 06.10.2020 23:00 (CET/CEST)","460","0","5143"
"BZN|ES","06.10.2020 23:00 - 07.10.2020 00:00 (CET/CEST)","334","0","5198"
"BZN|ES","07.10.2020 00:00 - 07.10.2020 01:00 (CET/CEST)","210","0","5229"
"BZN|ES","07.10.2020 01:00 - 07.10.2020 02:00 (CET/CEST)","122","0","5151"
"BZN|ES","07.10.2020 02:00 - 07.10.2020 03:00 (CET/CEST)","110","0","5363"
"BZN|ES","07.10.2020 03:00 - 07.10.2020 04:00 (CET/CEST)","98","0","5625"
"BZN|ES","07.10.2020 04:00 - 07.10.2020 05:00 (CET/CEST)","76","0","5631"
"BZN|ES","07.10.2020 05:00 - 07.10.2020 06:00 (CET/CEST)","76","0","5377"
"BZN|ES","07.10.2020 06:00 - 07.10.2020 07:00 (CET/CEST)","72","0","5267"
"BZN|ES","07.10.2020 07:00 - 07.10.2020 08:00 (CET/CEST)","80","0","5137"
"BZN|ES","07.10.2020 08:00 - 07.10.2020 09:00 (CET/CEST)","287","0","4781"
"BZN|ES","07.10.2020 09:00 - 07.10.2020 10:00 (CET/CEST)","2368","0","4303"
"BZN|ES","07.10.2020 10:00 - 07.10.2020 11:00 (CET/CEST)","5192","0","3485"
"BZN|ES","07.10.2020 11:00 - 07.10.2020 12:00 (CET/CEST)","7283","0","3413"
"BZN|ES","07.10.2020 12:00 - 07.10.2020 13:00 (CET/CEST)","7805","0","3942"
"BZN|ES","07.10.2020 13:00 - 07.10.2020 14:00 (CET/CEST)","8083","0","4029"
"BZN|ES","07.10.2020 14:00 - 07.10.2020 15:00 (CET/CEST)","8048","0","3832"
"BZN|ES","07.10.2020 15:00 - 07.10.2020 16:00 (CET/CEST)","7909","0","3698"
"BZN|ES","07.10.2020 16:00 - 07.10.2020 17:00 (CET/CEST)","7621","0","3598"
"BZN|ES","07.10.2020 17:00 - 07.10.2020 18:00 (CET/CEST)","6726","0","3418"
"BZN|ES","07.10.2020 18:00 - 07.10.2020 19:00 (CET/CEST)","4399","0","3559"
"BZN|ES","07.10.2020 19:00 - 07.10.2020 20:00 (CET/CEST)","1394","0","3443"
"BZN|ES","07.10.2020 20:00 - 07.10.2020 21:00 (CET/CEST)","615","0","3486"
"BZN|ES","07.10.2020 21:00 - 07.10.2020 22:00 (CET/CEST)","553","0","3356"
"BZN|ES","07.10.2020 22:00 - 07.10.2020 23:00 (CET/CEST)","522","0","3390"
"BZN|ES","07.10.2020 23:00 - 08.10.2020 00:00 (CET/CEST)","446","0","3544"
"BZN|ES","08.10.2020 00:00 - 08.10.2020 01:00 (CET/CEST)","328","0","3501"
"BZN|ES","08.10.2020 01:00 - 08.10.2020 02:00 (CET/CEST)","230","0","3287"
"BZN|ES","08.10.2020 02:00 - 08.10.2020 03:00 (CET/CEST)","158","0","2766"
"BZN|ES","08.10.2020 03:00 - 08.10.2020 04:00 (CET/CEST)","78","0","2370"
"BZN|ES","08.10.2020 04:00 - 08.10.2020 05:00 (CET/CEST)","75","0","2311"
"BZN|ES","08.10.2020 05:00 - 08.10.2020 06:00 (CET/CEST)","64","0","2409"
"BZN|ES","08.10.2020 06:00 - 08.10.2020 07:00 (CET/CEST)","26","0","2544"
"BZN|ES","08.10.2020 07:00 - 08.10.2020 08:00 (CET/CEST)","34","0","2702"
"BZN|ES","08.10.2020 08:00 - 08.10.2020 09:00 (CET/CEST)","288","0","2809"
"BZN|ES","08.10.2020 09:00 - 08.10.2020 10:00 (CET/CEST)","2412","0","2596"
